task_id,learner_id,VanA,C_Harrell,C_Uno,C_Gonen,IGS,ILL,RMSE,MAE
metabric,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,357.687006,0.655557263,0.50830884,0.612317753,0.480362284,0.132401459,258.5616567,249.2643805
metabric,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.993231459,0.635297597,0.643410355,0.64923273,0.164402011,0.022212105,93.05576025,77.3156759
metabric,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.639339626,0.632042274,0.999989927,0.401921348,0.68385878,122.323373,100.0792318
metabric,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.022181215,0.621356106,0.496633816,0.978665829,0.167393588,0.017048428,94.39599464,82.32899021
metabric,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.957153688,0.617009476,0.61709252,0.828563079,0.182995421,0.015948538,117.5100602,104.2281586
metabric,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.994407554,0.627992392,0.509869456,0.990485251,0.16294554,0.017963821,92.88733842,78.9430666
metabric,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.656786725,0.576267076,0.461735833,0.904280293,0.19363267,0.02232374,91.72976128,80.81698211
metabric,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.625061662,0.611623049,0.488902438,0.883353865,0.209722424,0.030425304,79.39413914,65.57395789
metabric,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,1.677666464,0.609998816,0.48054291,0.944167972,0.242665365,0.054065266,150.8415766,136.5968774
mgus,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.066003878,0.5,0.5,0.25,0.164874377,0.041726239,3317.328967,2793.784169
mgus,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.077838465,0.5,0.5,0.25,0.164886275,0.04125518,3323.630368,2800.192344
mgus,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.066003878,0.5,0.5,0.25,0.164874377,0.041726239,3317.32899,2793.784208
mgus,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.008553685,0.71264621,0.706910014,0.727179325,0.129300009,0.046196383,2904.521168,2335.327858
mgus,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.124383369,0.703609455,0.697508633,0.613678718,0.322914958,0.519520115,5144.019917,4243.845776
mgus,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.000679046,0.707943761,0.703317511,0.999801099,0.129037297,0.044615442,2882.910856,2338.890618
mgus,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,Inf,0.704922307,0.69833982,0.865036583,0.286476666,1.065321474,5610.198477,4639.521751
mgus,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.020471618,0.711629796,0.70583837,0.724040151,0.128136608,0.045130903,3697.598954,2904.848608
mgus,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.117277826,0.672277772,0.669846916,0.999746096,0.136863889,0.049116556,2952.499938,2483.314889
mgus,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.035721364,0.685825896,0.679894209,0.999396539,0.137210123,0.059851432,2957.711163,2444.246246
mgus,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.054345635,0.686287415,0.680578458,0.999965775,0.138319802,0.03608075,2889.428055,2394.20021
mgus,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.661656599,0.680408204,0.673037875,0.999795902,0.137519332,0.225093267,2935.828111,2439.710483
mgus,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.245971244,0.657375407,0.658397615,0.653064835,0.224156081,0.327477567,4015.949287,3293.251652
mgus,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.00954537,0.69930619,0.693038273,0.673516572,0.132798563,0.059652656,2924.145977,2404.162786
mgus,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.136274765,0.690338945,0.684558547,0.555901361,0.147544249,0.031881692,3023.881467,2573.542526
mgus,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,16563.32962,0.701212096,0.694428849,0.642955923,0.596401414,0.482117125,9874.264429,9346.385923
mgus,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.002503238,0.710310328,0.704979551,0.716345894,0.13038672,0.044614314,2912.234754,2364.121938
mgus,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.707924211,0.702240908,0.999996698,0.508916883,1.686896887,6259.327351,5267.510891
mgus,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.033910669,0.648815727,0.641939151,0.99947902,0.150182828,0.036633109,3117.812262,2641.470243
mgus,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,1.33070673,0.648183405,0.645391035,0.995306039,0.164788325,0.027706166,4180.62706,3635.504421
mgus,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.050983083,0.545472991,0.55040803,0.999787951,0.160598242,0.049454506,3504.289216,2874.559104
mgus,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.606590038,0.69841876,0.693579209,0.995471239,0.175820951,0.056451038,3178.467623,2583.139883
mgus,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.863596597,0.655214202,0.647253788,0.99972297,0.138170725,0.036043993,2879.269904,2373.605641
mgus,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,1.346562598,0.674880648,0.671129775,0.999665952,0.178776209,0.031761377,4602.55583,3951.545979
nafld1,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.007156936,0.5,0.5,0.25,0.095232883,0.02206418,4712.065927,4497.50038
nafld1,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.00769355,0.5,0.5,0.25,0.095231614,0.022067621,4712.837526,4498.298517
nafld1,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.018003679,0.564102948,0.568887699,0.904377031,0.094927667,0.022094241,4711.948269,4497.663065
nafld1,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.002720697,0.839193225,0.85108614,0.792399025,0.065149416,0.019514836,3457.097131,3007.573944
nafld1,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.039818323,0.837799311,0.851723707,0.730118346,0.509906645,0.171213813,1858.48331,1408.700053
nafld1,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.984628262,0.839150179,0.850536203,0.998850775,0.065171129,0.01942582,3456.659711,3008.065616
nafld1,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.030957421,0.83893596,0.851708353,0.766429615,0.067700581,0.019462331,11115.31659,7888.612643
nafld1,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.011273044,0.574764872,0.5792202,0.357025671,0.087228271,0.020932063,4558.688188,4243.927798
nafld1,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,0.995878134,0.805762887,0.858809853,0.998593974,0.121935518,0.181123552,3332.155168,3012.603556
nafld1,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,0.997096436,0.801632643,0.84534415,0.998324907,0.120374944,0.181305144,3244.653051,2863.913924
nafld1,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.001292486,0.803287542,0.850693858,0.998870111,0.073850338,0.029906336,3714.208319,3337.241731
nafld1,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.423376282,0.799137723,0.852740455,0.998633671,0.325903744,0.698265456,3843.780411,3523.687682
nafld1,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.155594949,0.786482465,0.817473793,0.587815785,0.133829249,0.240504239,2711.903431,2159.435719
nafld1,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.985413064,0.820432651,0.840725315,0.766490495,0.181805865,0.370243484,2820.410928,2469.294101
nafld1,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.010764302,0.820795989,0.841732252,0.518329936,0.096301879,0.04890167,4551.170146,4347.623118
nafld1,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,5409.110163,0.812835145,0.837564731,0.686965466,0.118502662,0.160639003,5489.847862,5319.675523
nafld1,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.000660305,0.816317892,0.837552476,0.775540257,0.073432458,0.047830873,3583.670716,3157.487603
nafld1,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.815609956,0.840618133,0.999822235,0.247004804,0.927315626,2437.973733,1870.535427
nafld1,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.960238798,0.748857379,0.802037513,0.974381793,0.078845034,0.02935204,4160.768944,3867.617162
nafld1,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.308187667,0.75173291,0.786353922,0.989103341,0.202037345,0.036273763,3401.629574,3177.3924
nafld1,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.985933764,0.818460023,0.86173991,0.99874419,0.064198439,0.026824459,3659.201169,3271.936478
nafld1,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.494386611,0.80451814,0.850277996,0.998333144,0.111256126,0.025044806,3622.416488,3341.069208
nafld1,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.702355409,0.814167082,0.854824269,0.997058356,0.160084304,0.04894153,3135.249497,2791.899981
nafld1,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,583.9582279,0.544570392,0.541661489,0.594060302,0.107286769,0.09099283,5411.482354,5236.446144
nki,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.999754844,0.5,0.5,0.25,0.17422325,0.066327256,9.504145786,9.032795033
nki,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.003680378,0.5,0.5,0.25,0.174224815,0.066439433,9.521948976,9.051157257
nki,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.999412586,0.5,0.5,0.25,0.174223466,0.066314868,9.509358248,9.038160415
nki,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.00856123,0.764084756,0.682903576,0.75410347,0.154630053,0.073752198,7.722127976,6.963787698
nki,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.031664515,0.75514853,0.696270752,0.583704507,0.159747721,0.060781476,8.747550348,8.314841345
nki,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.991558038,0.761462343,0.679490185,0.858435822,0.157809335,0.068964199,7.967590111,7.334455658
nki,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.956774597,0.762910044,0.686251712,0.714954031,0.156420592,0.074701022,37.85466996,26.18631501
nki,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.999754844,0.5,0.5,0.25,0.17422325,0.066327256,9.504145786,9.032795033
nki,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.099640444,0.750447702,0.691163135,0.781985641,0.220348712,0.819312017,6.132210287,5.673748636
nki,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.118399511,0.741166317,0.669678044,0.793843222,0.221293722,0.81910761,6.175278825,5.722389428
nki,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.001122554,0.765126789,0.70612042,0.80504123,0.159393874,0.06170548,8.342543104,7.877153348
nki,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.241610799,0.744080186,0.682078683,0.842810833,0.254038453,1.051296462,8.160707573,7.676167838
nki,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.147039154,0.706834173,0.636260819,0.678946447,0.279139753,0.828985016,5.069436177,4.172659215
nki,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.124013964,0.751227391,0.675864542,0.639615989,0.217962045,0.817199279,6.330342336,5.851206365
nki,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.004434634,0.750826097,0.675778377,0.526790822,0.169041206,0.063709618,9.219859237,8.769923028
nki,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,17.468209,0.749612606,0.693907726,0.618704545,0.23674394,0.194361787,13.42217285,13.10060871
nki,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.018395511,0.7580513,0.693007255,0.692170274,0.153064392,0.064632271,7.968867024,7.439282991
nki,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.734929872,0.70043478,0.999800682,0.368786288,2.562180246,6.570479331,5.167092087
nki,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.079251354,0.706698787,0.663062125,0.764644742,0.156618463,0.065775484,8.504784343,7.916958694
nki,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.434888535,0.615975887,0.60210948,0.603999567,0.26591083,0.160836656,6.283814908,5.851196346
nki,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.025275981,0.584110153,0.54724322,0.757970476,0.174407178,0.067127079,9.265311324,8.819708341
nki,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.466303726,0.681610012,0.621621937,0.656187272,0.269928782,0.104978873,6.080719714,5.532382872
nki,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.368710104,0.667485011,0.619242334,0.619749475,0.311783984,0.139565014,4.791683763,4.214899767
nki,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,4016.000221,0.634004647,0.624303234,0.541824144,0.230783136,0.379552234,13.16684129,12.83356597
nwtco,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.000987692,0.5,0.5,0.25,0.119579269,0.021620265,4963.152478,4949.492455
nwtco,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.001286932,0.5,0.5,0.25,0.119579313,0.021623555,4963.391268,4949.7319
nwtco,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.011264445,0.467694306,0.4669344,0.618675733,0.119694423,0.021773799,4973.682661,4959.912556
nwtco,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.999075475,0.713034678,0.706422591,0.671677172,0.104700871,0.021655368,4458.734727,4311.919823
nwtco,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.6284288,0.709518874,0.704221809,0.594308066,0.112425603,0.016673387,4091.923057,3984.634187
nwtco,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.994203137,0.716138875,0.709750485,0.996508622,0.105275775,0.020926943,4498.278125,4388.910619
nwtco,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,2429.926702,0.715197992,0.708622634,0.904645324,0.556424038,0.649533466,534.1295615,390.0473622
nwtco,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.999298859,0.713055575,0.706446624,0.672003496,0.104699842,0.021672712,534.1295615,390.0473622
nwtco,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,2.039221945,0.719495285,0.719119537,0.988819456,0.581619186,1.249971095,1343.500232,1277.263503
nwtco,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,2.035781797,0.718878305,0.718264329,0.988660419,0.581554171,1.249975277,1342.459647,1276.216314
nwtco,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.00138831,0.719690192,0.719800091,0.995452654,0.105698527,0.029296613,4433.806975,4305.950076
nwtco,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,3.027227471,0.71888262,0.718655741,0.994893241,0.701856802,1.397867698,4450.723043,4330.799065
nwtco,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.213571664,0.694834816,0.694052065,0.559742558,0.168510143,0.16551699,3163.551735,2701.498003
nwtco,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.894663728,0.717475307,0.71684885,0.644086266,0.538220061,1.355796932,1634.975636,1572.557814
nwtco,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.026209999,0.715294707,0.714750671,0.504373676,0.119458827,0.033941587,4891.18723,4879.1123
nwtco,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,2544.170611,0.717010808,0.716160572,0.73457557,0.14244463,0.182117099,5832.004518,5821.940882
nwtco,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,1.009181717,0.712945902,0.713592231,0.66992451,0.10826526,0.034632432,4498.630148,4376.926254
nwtco,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.710754418,0.711916733,0.997364128,0.154436696,0.764826165,2232.652555,1296.002508
nwtco,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.971117469,0.698121882,0.698997629,0.984073281,0.11949753,0.053091948,4688.389581,4588.156069
nwtco,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.267810455,0.694831991,0.694028652,0.963976681,0.28149538,0.066966936,3354.20873,3338.026128
nwtco,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.006526312,0.708130062,0.708695912,0.994506836,0.1097527,0.041731924,4525.578202,4374.500253
nwtco,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.408151293,0.676711929,0.674472606,0.984017873,0.246654662,0.063836483,3749.855777,3732.955008
nwtco,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.793900866,0.660375094,0.660896778,0.865698153,0.199323218,0.06408801,3876.853666,3837.904787
nwtco,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,4410.759909,0.501804394,0.503762347,0.526399952,0.142415569,0.129776119,5597.481451,5588.558582
ova,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.016449787,0.5,0.5,0.25,0.195960151,0.030742568,1.924684141,1.736716305
ova,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.020058262,0.5,0.5,0.25,0.195969651,0.030639975,1.930695453,1.7425893
ova,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.016470289,0.5,0.5,0.25,0.195959539,0.030735772,1.926114865,1.738126507
ova,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.004088679,0.638326168,0.628270566,0.652311647,0.178481329,0.041444966,1.870843646,1.553245391
ova,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.399854794,0.60348978,0.597979796,0.469198084,0.20083521,0.029149982,2.431945654,2.23255656
ova,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.996100406,0.635253286,0.624997377,0.71770364,0.180127491,0.037178807,1.811334388,1.536386615
ova,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.013956008,0.637838173,0.627898216,0.671982038,0.179567948,0.043367525,4.574017786,3.469512045
ova,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.008286529,0.638310325,0.628105497,0.653534102,0.178642789,0.041572184,7.867789449,4.501813385
ova,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.20951558,0.642799151,0.633798099,0.641980886,0.188432991,0.294129743,1.568657976,1.354718651
ova,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.1858651,0.646532905,0.637969685,0.677140641,0.185682452,0.293896172,1.556672326,1.326713188
ova,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.042215559,0.643266058,0.633734035,0.692187858,0.177946222,0.032028546,1.799114808,1.557608776
ova,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,1.714665813,0.639860833,0.63080585,0.699375021,0.201006072,0.59136507,1.818183989,1.565241735
ova,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.344724337,0.631532037,0.625369048,0.554011643,0.253233973,0.188333789,1.438960909,1.043230832
ova,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.163943162,0.634849489,0.626222789,0.62870456,0.185769384,0.293674594,1.571443807,1.323922094
ova,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.048909093,0.642476535,0.632289374,0.520270014,0.186064899,0.029191647,1.84986143,1.655182731
ova,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,7.764593514,0.639678943,0.630292952,0.62794795,0.406422605,0.089801854,4.801640088,4.634206333
ova,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.998880817,0.631105077,0.621133137,0.637376642,0.182007176,0.040913586,1.871867801,1.56371015
ova,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.612179637,0.605584013,0.99047004,0.419985333,1.287929508,3.746634763,3.015134167
ova,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.004755723,0.588758385,0.585361302,0.626361287,0.196925636,0.039340102,2.044624785,1.762388004
ova,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.992877307,0.622303247,0.615045655,0.522362757,0.199322772,0.054762116,2.267781357,2.060674813
ova,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.014820121,0.595680237,0.593222427,0.64552784,0.18408778,0.028189977,1.890621815,1.661124933
ova,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.633587404,0.641168594,0.63505863,0.578979039,0.211143253,0.07339326,1.570254883,1.335000559
ova,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.945072734,0.585374379,0.579221165,0.550833809,0.201284805,0.074762794,1.836725537,1.615485297
ova,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.875274401,0.625669062,0.621000159,0.649680811,0.212754662,0.038326824,2.594065245,2.31923731
patient,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.009136486,0.5,0.5,0.25,0.114393481,0.025238161,15.89501648,14.34422023
patient,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.01002528,0.5,0.5,0.25,0.114395049,0.025250987,15.89789063,14.3471036
patient,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.009136486,0.5,0.5,0.25,0.114393481,0.025238161,15.90136418,14.35058654
patient,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.997631538,0.671493733,0.672023761,0.673300004,0.107376552,0.025132483,14.95569482,13.315932
patient,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.572947146,0.671963084,0.671332741,0.557196748,0.120354967,0.016616335,13.13486883,11.64758452
patient,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.002358456,0.67375654,0.674241161,0.818458307,0.107268209,0.024747693,15.02097782,13.40386758
patient,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.359633619,0.67196939,0.672415519,0.854450905,0.536997697,0.322165912,380.4649347,289.1418769
patient,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.998410628,0.671534789,0.672064817,0.673444581,0.107369948,0.025272439,3161.363809,1478.986422
patient,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,7.117862807,0.669953275,0.670751441,0.784592641,0.107417864,0.022227599,14.82379984,13.24367493
patient,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,7.118979528,0.669636488,0.670159316,0.781377161,0.107673547,0.022607378,14.8749035,13.27911973
patient,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.980929031,0.673117673,0.674101901,0.786228478,0.107650017,0.02383787,15.0752041,13.5039965
patient,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,9.616943892,0.668179989,0.668764615,0.787030792,0.258759825,0.094776029,15.16067047,13.58427283
patient,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.308737624,0.624841523,0.623801803,0.531776202,0.16544053,0.014550581,10.48055413,8.964503139
patient,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,6.943925908,0.660723376,0.66026541,0.644451284,0.108648885,0.022880634,14.84897117,13.24107943
patient,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.001990995,0.649430931,0.64815141,0.510860145,0.112036266,0.024554895,15.68115111,14.13324467
patient,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,26.84110126,0.673103821,0.673306644,0.648059917,0.13421126,0.064958842,19.0576838,17.66944773
patient,surv.kaplan.encode.nop.ml_gbm_coxboost.compose_distr.compose_crank,0.995298677,0.661065519,0.660678065,0.651060366,0.107781979,0.024731239,15.03560928,13.40939809
patient,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,699468.8768,0.566033685,0.562548244,0.866704357,0.261827077,0.554438255,17.45070892,15.74270997
patient,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.005337712,0.654667187,0.653197455,0.73596071,0.109497461,0.024130899,15.32559802,13.73983239
patient,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,1.897945321,0.635649776,0.636477756,0.592338323,0.242650081,0.006654221,9.845367619,8.792383187
patient,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.019898028,0.659509444,0.65972017,0.800492048,0.108365203,0.024766608,15.24882013,13.61826648
patient,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,5.854098895,0.648297513,0.648434246,0.750032187,0.110449299,0.021004885,15.14198781,13.55218292
patient,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,6.145603824,0.66625464,0.664865267,0.718288004,0.107852107,0.020387567,14.45046066,12.8735558
patient,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.749376388,0.669000089,0.668123817,0.667708743,0.112991676,0.018387963,15.34148634,13.77103493
pbc,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.00323317,0.5,0.5,0.25,0.190878447,0.059842945,1799.219922,1593.717781
pbc,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.010407032,0.5,0.5,0.25,0.190860181,0.059833081,1805.668473,1599.571376
pbc,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.00323317,0.5,0.5,0.25,0.190878447,0.059842945,1799.222081,1593.719704
