Data,Model,VanA,C_Harrell,C_Uno,C_Gonen,IGS,ILL,RMSE,MAE
Sim26,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.017148413,0.582188129,0.598795295,0.492023408,0.089567266,0.012373612,1.013456038,0.828947707
Sim26,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,7.743317789,0.600670815,0.611094117,0.524138451,0.275300454,0.029642712,2.628468738,2.441576121
Sim26,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.939331735,0.595582247,0.61091435,0.637964547,0.084542025,0.012972555,0.966312934,0.786896496
Sim26,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,10.6950447,0.595414042,0.604985416,0.999333978,0.374654769,0.435324235,2.891716308,2.549763613
Sim26,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.99158644,0.551942706,0.560836017,0.578291476,0.088324943,0.012645456,1.007050456,0.817466587
Sim26,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.736679134,0.549703538,0.559778333,0.52872622,0.140019906,0.012217005,0.993416619,0.811868431
Sim26,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.990517525,0.568078101,0.574335694,0.590656638,0.087553323,0.012860721,0.997782749,0.819674483
Sim26,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.293166417,0.537167132,0.533763766,0.526169479,0.268040609,0.029949636,1.884675773,1.61709057
Sim26,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.592563243,0.584078908,0.59292239,0.536554098,0.113081084,0.01433083,1.102059921,0.899007573
Sim26,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,2.629048007,0.500547767,0.502557337,0.667164087,0.360403951,0.033554962,3.137127129,2.892039351
Sim27,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.01486322,0.5,0.5,0.25,0.103675016,0.015430588,1.112908475,0.947406889
Sim27,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.019532272,0.5,0.5,0.25,0.103689575,0.015433875,1.115483427,0.9495845
Sim27,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.01486322,0.5,0.5,0.25,0.103675016,0.015430588,1.112908484,0.947406897
Sim27,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.909218291,0.573881328,0.609531522,0.656062663,0.097946796,0.016893998,1.074644663,0.877883359
Sim27,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,0.513454528,0.58344084,0.611164212,0.551147163,0.121488705,0.015991791,1.004392699,0.829483696
Sim27,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.907095926,0.574031293,0.609388292,0.62260896,0.09773312,0.016684342,1.068937966,0.875099262
Sim27,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.025974824,0.582490861,0.610810816,0.605939269,0.459637523,0.385786025,3.721699797,3.5790739
Sim27,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.908147632,0.5736413,0.608954012,0.657901108,0.097922636,0.016986653,1.074108404,0.878412053
Sim27,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.218583768,0.554672241,0.573693216,0.54819721,0.115785678,0.015446513,1.392522184,1.179039099
Sim27,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.165979561,0.565471709,0.589327455,0.56201601,0.114040953,0.015195853,1.360580442,1.144676556
Sim27,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.552184376,0.567781627,0.581405282,0.541990995,0.142185515,0.016598665,1.742593637,1.513550654
Sim27,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,8.928230407,0.562511861,0.585256994,0.619516134,0.21374198,0.436643336,1.08176007,0.896678091
Sim27,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.277769564,0.540247977,0.583189607,0.566877306,0.152291495,0.07037536,1.103145588,0.901271196
Sim27,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.915756195,0.577711105,0.608813882,0.640115142,0.097220418,0.016158507,1.051729005,0.868374822
Sim27,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.034199346,0.559202015,0.590527236,0.524094641,0.100581252,0.015225862,1.091806127,0.928374631
Sim27,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,7.302517549,0.584540784,0.604672194,0.527754068,0.26701784,0.032503768,2.703042379,2.51066706
Sim27,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.929241111,0.577401102,0.6088081,0.633007467,0.097042585,0.016003956,1.047392969,0.868298873
Sim27,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.571121454,0.595467091,0.999970734,0.381191159,0.571569213,2.996730986,2.600093117
Sim27,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.999666414,0.578231096,0.610635757,0.54784441,0.099548193,0.015551834,1.069811396,0.902439876
Sim27,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.054183357,0.51713413,0.516605854,0.503327966,0.457180187,0.135823351,1.598754289,1.276259192
Sim27,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.984270388,0.535403252,0.54077661,0.58369118,0.103788002,0.015971509,1.121448295,0.945046277
Sim27,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.353542721,0.579541028,0.588019192,0.543649256,0.165076397,0.023242122,0.991097179,0.832028019
Sim27,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.585996302,0.545532703,0.552648962,0.502816677,0.122449525,0.015266258,1.01911042,0.8485037
Sim27,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,13.58157642,0.462061882,0.453593612,0.509321988,0.432168203,0.104367909,3.609583078,3.454860712
Sim28,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.961376163,0.5,0.5,0.25,0.16941229,0.006442281,0.272353235,0.225535244
Sim28,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.962383407,0.5,0.5,0.25,0.169407809,0.006445462,0.272432501,0.225596845
Sim28,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.961376163,0.5,0.5,0.25,0.16941229,0.006442281,0.273027455,0.226063719
Sim28,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.958007221,0.657459378,0.657459378,0.648269892,0.147581714,0.009079649,0.25491993,0.198345919
Sim28,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,3.462651557,0.665019751,0.665019751,0.581511319,0.229028092,0.0178216,0.411813384,0.352720657
Sim28,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.959212812,0.662847221,0.662847221,0.53298372,0.147043223,0.008561835,0.249968777,0.193698213
Sim28,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.882070954,0.661490321,0.661490321,0.511255383,0.147969048,0.009014019,3.69766268,3.689161014
Sim28,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.959540686,0.657465637,0.657465637,0.648758292,0.147602406,0.009191581,0.303177527,0.224756581
Sim28,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,1.520019238,0.65544492,0.65544492,0.516309083,0.150591286,0.00623792,0.246110534,0.198276907
Sim28,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,1.421809204,0.655476332,0.655476332,0.533614337,0.142416257,0.008403129,0.238083814,0.182527223
Sim28,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.833768958,0.642914414,0.642914414,0.534393728,0.152368622,0.009062997,0.23797513,0.184930075
Sim28,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,2.822311221,0.653568685,0.653568685,0.53390336,0.172999035,0.127864918,0.243901502,0.186013609
Sim28,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.311536945,0.643899679,0.643899679,0.556285203,0.226904066,0.025090624,0.275671071,0.225715546
Sim28,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,1.666653662,0.662702739,0.662702739,0.501058698,0.166981394,0.006295241,0.267882817,0.221454163
Sim28,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,0.985791231,0.662702739,0.662702739,0.532296538,0.160314452,0.006077748,0.257604728,0.211077284
Sim28,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,4.075017351,0.662972867,0.662972867,0.51105845,0.259694498,0.021074765,0.449321301,0.385767288
Sim28,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.961610986,0.661925852,0.661925852,0.633070886,0.147546258,0.008377156,0.250592512,0.19484186
Sim28,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,Inf,0.66574949,0.66574949,0.999988317,0.39042204,0.349612384,2.450415313,1.808017357
Sim28,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,1.532816532,0.635248303,0.635248303,0.52463752,0.15292457,0.007566635,0.255171862,0.203612802
Sim28,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.427351551,0.534799159,0.534799159,0.506394506,0.528605425,0.076957379,1.621878056,1.602507242
Sim28,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.606172452,0.617133081,0.617133081,0.523426652,0.157664525,0.007491752,0.258598972,0.207151953
Sim28,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.530322362,0.495687395,0.495687395,0.531608224,0.450668245,0.072953173,0.6281307,0.564709927
Sim28,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.710549335,0.621000707,0.621000707,0.534299433,0.369916815,0.064148311,0.554385559,0.497156804
Sim28,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,1.447916595,0.659260213,0.659260213,0.530945897,0.172761785,0.007443492,0.318418528,0.262755439
Sim29,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.019850889,0.5,0.5,0.25,0.138239668,0.011167803,0.205129916,0.159950189
Sim29,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.020557617,0.5,0.5,0.25,0.138241125,0.011174575,0.205166821,0.159977893
Sim29,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,3.36845946,0.5,0.5,0.25,0.138229994,0.011155072,0.20801242,0.162113635
Sim29,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.996299399,0.696380794,0.696380794,0.673369288,0.118127293,0.011726056,0.183281542,0.140812667
Sim29,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,2.63516323,0.701974988,0.701974988,0.567483664,0.150896593,0.020163596,0.244628877,0.194417002
Sim29,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.998811571,0.698150635,0.698150635,0.517058313,0.117790029,0.01163613,0.182905914,0.140387912
Sim29,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.951917473,0.693724751,0.693724751,0.510469735,0.117722013,0.012211932,3.538218066,3.534641151
Sim29,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.997680731,0.696346223,0.696346223,0.67359674,0.118331043,0.011869596,0.270072308,0.209103326
Sim29,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,2.353109854,0.700343609,0.700343609,0.516151845,0.116594469,0.009697306,0.179585273,0.138832963
Sim29,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,2.266172178,0.695574403,0.695574403,0.518797159,0.116312895,0.01004738,0.17713022,0.135260814
Sim29,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.861314144,0.693514526,0.693514526,0.517948687,0.118621345,0.010366068,0.17605672,0.13620045
Sim29,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,26.51722952,0.696122646,0.696122646,0.517873704,0.31572169,0.274128514,0.179880791,0.135981147
Sim29,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.297862551,0.665616751,0.665616751,0.53750509,0.189497006,0.018925468,0.171314448,0.145476202
Sim29,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,2.637534136,0.700471342,0.700471342,0.66509968,0.118018777,0.010399288,0.182704323,0.140159997
Sim29,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.022105378,0.702189267,0.702189267,0.495188981,0.137386871,0.011085383,0.204369886,0.15929487
Sim29,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,3.873831828,0.692819893,0.692819893,0.510379434,0.168182843,0.025428394,0.263333401,0.21313382
Sim29,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,1.002630221,0.70041275,0.70041275,0.665700197,0.117700029,0.011405428,0.18287975,0.140275193
Sim29,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,39.54964815,0.691970944,0.691970944,0.999963343,0.412483939,0.428074828,1.946418264,1.279372023
Sim29,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,3.287214664,0.61381197,0.61381197,0.504023314,0.133253591,0.010858119,0.20010428,0.155570055
Sim29,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,Inf,0.453922451,0.453922451,0.500570834,0.798141695,0.352685166,1.782415455,1.775273886
Sim29,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,2.883392272,0.651943982,0.651943982,0.514301836,0.126229843,0.010682383,0.187547687,0.146888401
Sim29,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,Inf,0.654610693,0.654610693,0.500002801,0.798141695,0.352685166,0.557730232,0.534572891
Sim29,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,Inf,0.505608857,0.505608857,0.500270724,0.798141695,0.352685166,0.615355288,0.594448163
Sim29,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,3.874545321,0.626424134,0.626424134,0.501323283,0.144093258,0.011482547,0.218429347,0.171088025
Sim30,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,1.050535963,0.5,0.5,0.25,0.072397069,0.017543401,0.146518071,0.11817324
Sim30,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,1.051121026,0.5,0.5,0.25,0.072398405,0.017547627,0.146527107,0.11818219
Sim30,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,1.050535963,0.5,0.5,0.25,0.072397069,0.017543401,0.152284194,0.124037617
Sim30,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,1.036842007,0.743293822,0.743293822,0.709547818,0.063654589,0.014373523,0.130256578,0.105355882
Sim30,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,2.354510375,0.748828828,0.748828828,0.618382275,0.072716738,0.021041644,0.152088058,0.124754587
Sim30,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,1.036339517,0.743683279,0.743683279,0.504200697,0.063696085,0.014384373,0.130486023,0.10551018
Sim30,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,1.013627311,0.741121471,0.741121471,0.508654475,0.063368223,0.014624743,3.371790334,3.370587705
Sim30,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,1.048129209,0.743441939,0.743441939,0.709535301,0.063867559,0.01450787,0.233484477,0.212889849
Sim30,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,7.029170476,0.739700675,0.739700675,0.503442764,0.065138747,0.013897222,0.13285439,0.106632895
Sim30,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,7.289622678,0.73368293,0.73368293,0.503108621,0.065251555,0.013965559,0.133303153,0.107117246
Sim30,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.92429556,0.721587121,0.721587121,0.503239393,0.066017028,0.014308106,0.134048275,0.107440905
Sim30,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,84.34775338,0.735224426,0.735224426,0.504431903,0.461145754,0.24894816,0.13176964,0.105891337
Sim30,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.239831033,0.692461073,0.692461073,0.642323196,0.102827498,0.016322924,0.107445776,0.087842989
Sim30,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,7.843944574,0.750639081,0.750639081,0.674209654,0.064419412,0.014286205,0.133314268,0.10724342
Sim30,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.047344817,0.753392875,0.753392875,0.529220581,0.070817886,0.016706055,0.144416679,0.116329688
Sim30,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,3.687348998,0.741938829,0.741938829,0.509087086,0.077794106,0.02707347,0.15932872,0.131810622
Sim30,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,1.035330726,0.747429967,0.747429967,0.695608497,0.06395684,0.014274141,0.131504957,0.106137751
Sim30,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,8.541936402,0.712574184,0.712574184,0.999727488,0.463852242,0.502420717,1.056466978,0.488343742
Sim30,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.958275898,0.693264723,0.693264723,0.503306925,0.067195635,0.014916498,0.135783707,0.109756126
Sim30,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,Inf,0.632752597,0.632752597,0.493240446,0.916083684,0.261346554,1.480936062,1.478267825
Sim30,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,1.026749587,0.637958467,0.637958467,0.501357853,0.069646989,0.016271024,0.141598411,0.114486121
Sim30,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,1.050535963,0.5,0.5,0.25,0.072397069,0.017543401,0.146518071,0.11817324
Sim30,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,Inf,0.641683221,0.641683221,0.51467663,0.916083684,0.261346554,1.260415927,1.257012993
Sim30,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,4.742686947,0.666785538,0.666785538,0.500213921,0.077943368,0.010207108,0.13011543,0.103783936
Sim31,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.987224772,0.5,0.5,0.25,0.025188496,0.009508904,1.127250583,0.552414929
Sim31,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.949239847,0.5,0.5,0.25,0.025184191,0.009466293,1.127138343,0.556213048
Sim31,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.987224772,0.5,0.5,0.25,0.025188496,0.009508904,1.127250583,0.55241493
Sim31,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.951180072,0.654591262,0.657467365,0.638180196,0.022674276,0.010104096,1.069499507,0.503686506
Sim31,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,4.262067632,0.664805472,0.663042784,0.587511778,0.079265432,0.018733008,4.242574276,3.998106459
Sim31,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.949632286,0.662054777,0.663122416,0.594256282,0.022752921,0.009800658,1.068734034,0.494562557
Sim31,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.754734984,0.665672064,0.661919415,0.511877358,0.023751693,0.009102097,4.187089667,4.032537609
Sim31,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.96388946,0.656053841,0.658492684,0.639209628,0.022679982,0.010133522,7.232266973,1.500381879
Sim31,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,0.967758345,0.638352454,0.635951698,0.564695239,0.023143506,0.009437645,1.150740844,0.731981442
Sim31,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,0.967870435,0.637470424,0.638466775,0.561089396,0.023077012,0.009577638,1.143179002,0.72989837
Sim31,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,0.936590457,0.652484,0.64647007,0.552208602,0.024344422,0.010110135,1.168812112,0.776075614
Sim31,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,3.027668318,0.646714687,0.647748768,0.582845688,0.026328976,0.135048045,1.074460207,0.491130941
Sim31,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.306387287,0.62454468,0.621938884,0.571808875,0.030781709,0.033001988,1.207404208,0.549132289
Sim31,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.949969461,0.663902521,0.663539708,0.599791706,0.023173583,0.009357968,1.07690413,0.487069294
Sim31,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,1.004453875,0.669784844,0.661076725,0.508646846,0.024785892,0.009256354,1.116231521,0.539675699
Sim31,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,18.24942458,0.669784844,0.661076725,0.499036908,0.279164796,0.035045466,10.72293638,10.67530075
Sim31,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.952551403,0.657125652,0.659570754,0.631053627,0.022684074,0.009921011,1.066597839,0.495609971
Sim31,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,2637.668429,0.66502732,0.659921765,0.999834418,0.358403235,0.336830803,5.51051034,3.489869318
Sim31,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.940721674,0.573346853,0.572898626,0.51390177,0.025026758,0.009499323,1.122223996,0.543012409
Sim31,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.738280174,0.440943748,0.453627437,0.498603225,0.046756587,0.011287911,1.140544269,0.646661915
Sim31,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.963941636,0.596672416,0.599225283,0.594317973,0.024217118,0.010339097,1.119916316,0.561127686
Sim31,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.370481348,0.493062645,0.493137717,0.500014603,0.048022135,0.024363862,1.336149654,0.725214743
Sim31,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.696677771,0.530614555,0.532589436,0.536472142,0.03465939,0.010755072,1.157475558,0.511920451
Sim31,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.357123172,0.49412325,0.498643398,0.615001798,0.05954783,0.025946186,4.207802549,4.117727474
Sim32,surv.kaplan.class_nonpar_kaplan.compose_distr.compose_crank,0.92770103,0.5,0.5,0.25,0.023768958,0.013073117,1.05810476,0.508943116
Sim32,surv.kaplan.class_nonpar_nelson.compose_distr.compose_crank,0.902329997,0.5,0.5,0.25,0.023756737,0.013045625,1.057999894,0.514147092
Sim32,surv.kaplan.class_nonpar_akritas.compose_distr.compose_crank,0.92770103,0.5,0.5,0.25,0.023768958,0.013073117,1.05810476,0.508943115
Sim32,surv.kaplan.class_semipar_coxph.compose_distr.compose_crank,0.922192709,0.642684519,0.649683952,0.612242997,0.021978952,0.012825208,1.032301608,0.47761721
Sim32,surv.kaplan.encode.nop.class_semipar_cvglmnet.tuned.compose_distr.compose_crank,1.947603576,0.665755749,0.655352116,0.546426475,0.028046552,0.01645463,1.557367503,1.33835556
Sim32,surv.kaplan.class_semipar_penalized.tuned.compose_distr.compose_crank,0.91873247,0.659318268,0.656277061,0.576190174,0.022209696,0.012519587,1.032316068,0.477109164
Sim32,surv.kaplan.class_par_param.tuned.compose_distr.compose_crank,0.670258644,0.670895815,0.649294972,0.508823931,0.022748596,0.012153857,4.115133578,3.976802852
Sim32,surv.kaplan.class_par_flex.tuned.compose_distr.compose_crank,0.934376092,0.646122754,0.65106976,0.609082282,0.021923171,0.01280958,3.553318229,0.918430804
Sim32,surv.kaplan.ml_ranfor_rfsrc_brier.tuned.compose_distr.compose_crank,0.935016312,0.579844117,0.575690329,0.543247521,0.023962271,0.01223024,1.259303581,0.961165292
Sim32,surv.kaplan.ml_ranfor_rfsrc_logrank.tuned.compose_distr.compose_crank,0.930854589,0.568547726,0.580496848,0.533791125,0.023400163,0.012247824,1.186411784,0.851174175
Sim32,surv.kaplan.ml_ranfor_ranger_c.tuned.compose_distr.compose_crank,1.815198677,0.639196932,0.626154542,0.524924934,0.115610429,0.013182205,5.335804831,5.286781342
Sim32,surv.kaplan.ml_ranfor_rscif.tuned.compose_distr.compose_crank,4.17798649,0.619045973,0.621825576,0.557303011,0.026972147,0.197843184,1.041126324,0.469685251
Sim32,surv.kaplan.ml_ranfor_rrt.tuned.compose_distr.compose_crank,0.288162994,0.622203052,0.604949474,0.533143997,0.029158364,0.068321782,1.124768916,0.499333679
Sim32,surv.kaplan.ml_gbm_mboost_coxph.tuned.compose_distr.compose_crank,0.904522541,0.67050612,0.648466945,0.530174255,0.023199703,0.012558825,1.043836761,0.488054719
Sim32,surv.kaplan.ml_gbm_mboost_cindex.tuned.compose_distr.compose_crank,0.93199177,0.67050612,0.648466945,0.494584441,0.023693151,0.013010869,1.056147677,0.505763111
Sim32,surv.kaplan.ml_gbm_mboost_gehan.tuned.compose_distr.compose_crank,17.15068143,0.678507328,0.638505042,0.507913113,0.239557785,0.038966953,10.76358993,10.72686456
Sim32,surv.kaplan.ml_gbm_coxboost.compose_distr.compose_crank,0.919630262,0.654913187,0.655365884,0.594445348,0.022229723,0.012571248,1.029105506,0.469620119
Sim32,surv.kaplan.scale.encode.nop.ml_svm_van.tuned.compose_distr.compose_crank,26665539.79,0.664463282,0.623975158,0.999914825,0.387362558,0.428781679,4.510341894,2.960547057
Sim32,surv.kaplan.scale.encode.nop.ml_ann_coxtime.tuned.compose_distr.compose_crank,0.920755816,0.651090145,0.647609651,0.531341255,0.022946997,0.012671505,1.036297387,0.483097924
Sim32,surv.kaplan.scale.encode.nop.ml_ann_deephit.tuned.compose_distr.compose_crank,0.64229469,0.387490124,0.412763447,0.507850468,0.038277747,0.014113996,1.121243331,0.723439893
Sim32,surv.kaplan.scale.encode.nop.ml_ann_deepsurv.tuned.compose_distr.compose_crank,0.898683883,0.601174057,0.608132839,0.571921587,0.022935889,0.013221536,1.062221956,0.504323237
Sim32,surv.kaplan.scale.encode.nop.ml_ann_loghaz.tuned.compose_distr.compose_crank,0.269909672,0.418996632,0.424352288,0.500013888,0.049582784,0.032008433,1.06396385,0.482678265
Sim32,surv.kaplan.scale.encode.nop.ml_ann_pchaz.tuned.compose_distr.compose_crank,0.329303748,0.448534936,0.461652428,0.500779808,0.045531044,0.025291064,1.898514769,1.576178779
Sim32,surv.kaplan.scale.encode.nop.ml_ann_dnn.tuned.compose_distr.compose_crank,0.212467164,0.508874297,0.506054521,0.614382982,0.062319125,0.040944193,3.908765634,3.802305854
